age,annual_income,employment_length_years,existing_debt,debt_to_income_ratio,num_credit_lines,num_late_payments_2yrs,credit_utilization,savings_balance,checking_balance,loan_amount,loan_term_months,credit_history_years,has_bankruptcy,home_ownership,purpose,creditworthy
48,56341.88,1.9,5755.02,0.102,2,1,0.525,3879.7,8930.4,9129.82,60,25,0,own,medical,1
65,54458.87,7.1,18014.04,0.331,9,2,0.344,4606.74,4833.13,952.1,48,42,1,own,education,1
60,43754.08,11.7,2313.19,0.053,9,1,0.461,6606.78,2314.13,7905.84,36,38,0,rent,debt_consolidation,1
66,33250.62,1.2,7415.28,0.223,10,2,0.372,2355.17,4283.99,9378.81,36,44,0,mortgage,business,0
27,50130.56,12.6,22059.18,0.44,0,1,0.419,2119.45,0.0,13773.8,12,4,0,own,business,0
59,60229.65,6.5,29616.5,0.492,5,0,0.255,3135.71,626.74,9938.11,60,41,1,rent,home_improvement,1
68,61131.2,2.3,9168.11,0.15,7,0,0.42,5821.72,3452.07,17642.76,12,47,1,mortgage,home_improvement,0
35,46325.16,4.7,22029.45,0.476,7,1,0.639,4721.67,359.96,14369.9,60,16,0,mortgage,debt_consolidation,1
44,84876.7,15.7,41812.95,0.493,8,0,0.143,20453.57,9067.57,2798.28,12,19,0,rent,medical,1
46,40509.49,0.1,13839.97,0.342,7,1,0.266,2760.44,4258.75,18042.56,60,22,0,rent,home_improvement,1
44,25488.89,3.3,13778.13,0.541,2,0,0.15,1084.23,3778.01,6463.07,24,20,0,mortgage,education,0
33,78208.3,11.8,11768.25,0.15,9,0,0.374,742.56,2955.16,7660.31,12,14,0,mortgage,medical,1
68,59616.12,8.1,3371.67,0.057,5,1,0.175,914.63,5666.01,2481.87,48,47,0,mortgage,medical,1
67,50266.12,3.0,23475.53,0.467,11,0,0.097,5836.7,6567.45,13289.64,60,49,0,rent,business,1
38,66784.08,11.8,18712.45,0.28,6,1,0.174,3333.26,4995.02,6874.98,48,19,0,mortgage,education,1
60,53445.96,12.1,10882.7,0.204,6,1,0.602,9625.41,6197.64,7139.1,24,38,0,rent,business,1
39,36402.61,8.7,1793.68,0.049,7,0,0.692,459.4,2244.73,8185.95,60,16,0,rent,home_improvement,1
59,39648.63,3.9,2150.98,0.054,10,1,0.339,2216.27,5249.57,12250.77,36,34,0,mortgage,medical,1
48,52373.56,4.7,3565.58,0.068,10,0,0.581,7654.85,1498.7,16847.55,12,27,0,own,education,1
42,48240.7,8.4,5660.11,0.117,7,1,0.081,9461.56,0.0,2350.82,12,19,0,rent,home_improvement,1
25,77599.42,0.4,41462.34,0.534,6,0,0.225,9558.4,3703.24,6227.21,48,6,0,own,home_improvement,1
52,47567.5,13.6,8045.77,0.169,0,4,0.587,7476.84,2962.2,4114.21,12,31,0,mortgage,business,0
35,46682.38,15.5,21148.76,0.453,0,3,0.201,1901.41,4133.47,13664.03,36,13,0,mortgage,debt_consolidation,0
30,44858.22,5.8,1358.72,0.03,8,0,0.384,2882.65,4002.15,11580.42,24,8,0,rent,home_improvement,0
28,43724.81,8.8,8332.29,0.191,4,0,0.309,8939.42,1364.04,9930.57,24,7,0,rent,medical,0
69,44146.97,12.9,22085.94,0.5,5,4,0.435,1667.9,739.02,7276.48,36,48,0,rent,business,1
24,37926.78,16.8,4478.08,0.118,7,1,0.209,3123.7,5612.73,12338.14,36,0,0,own,car,1
59,60415.23,14.8,10302.76,0.171,2,1,0.184,7971.83,3611.68,8662.08,36,38,0,mortgage,medical,1
63,54844.97,0.0,25121.89,0.458,3,2,0.438,10250.82,2351.77,10659.18,12,43,0,own,business,1
20,54132.06,5.4,4565.37,0.084,0,1,0.512,4060.29,4471.98,15876.84,48,2,0,own,education,0
49,34312.6,9.5,1653.42,0.048,9,2,0.682,2126.08,623.7,10689.93,12,28,0,rent,medical,1
48,64910.07,4.5,34530.06,0.532,6,1,0.244,7106.89,2007.18,7097.77,36,28,0,own,car,1
37,67005.03,15.9,15715.34,0.235,2,0,0.306,16871.71,7119.99,4803.43,36,17,0,rent,car,1
53,92032.89,15.1,33929.93,0.369,7,0,0.471,10003.22,1467.2,4778.51,36,33,0,rent,education,1
39,65830.12,2.9,5751.67,0.087,1,2,0.75,7392.39,13.53,5806.04,48,15,1,mortgage,education,0
41,98574.17,6.2,13474.5,0.137,9,0,0.376,7374.46,4818.83,9767.73,60,16,1,mortgage,business,0
41,45997.13,3.3,12133.57,0.264,2,2,0.46,1846.42,3662.23,16725.3,36,20,0,mortgage,education,1
59,93788.2,6.0,35436.11,0.378,3,0,0.405,5919.53,12699.09,4389.19,48,37,0,mortgage,medical,1
51,66520.29,5.9,11669.08,0.175,10,0,0.175,4907.56,5567.23,15461.29,48,32,1,rent,home_improvement,1
38,63809.44,11.8,31193.62,0.489,8,1,0.282,3979.66,5900.61,5419.57,36,20,0,rent,car,1
66,53703.99,2.6,23307.87,0.434,8,0,0.58,4319.51,834.2,16867.84,24,42,0,mortgage,home_improvement,1
59,50204.67,0.0,15680.21,0.312,7,1,0.494,5798.31,3815.95,5449.37,48,39,0,rent,business,1
66,47047.9,0.0,12391.57,0.263,6,2,0.591,2372.8,503.56,5122.06,24,41,0,mortgage,business,1
56,94926.15,1.9,33068.24,0.348,2,0,0.695,14444.04,10673.26,2626.47,12,36,0,rent,medical,0
38,53173.63,3.7,21683.22,0.408,3,0,0.418,5826.57,3846.84,6226.39,36,18,0,mortgage,home_improvement,1
58,66909.0,7.9,6123.76,0.092,11,1,0.317,5782.65,4287.3,5737.44,24,37,0,own,education,1
35,71669.57,1.6,33820.87,0.472,11,0,0.27,5017.66,6589.99,10741.19,24,10,0,rent,car,0
32,71332.23,0.9,19929.05,0.279,8,0,0.721,2706.56,3005.57,4548.59,36,12,0,rent,car,1
42,60503.26,2.4,31203.49,0.516,10,0,0.255,7059.01,2566.3,8792.86,48,21,0,own,education,1
68,93169.73,1.4,49048.04,0.526,9,1,0.282,30651.02,1781.45,5723.1,48,44,0,mortgage,business,1
47,65201.23,4.2,2365.5,0.036,4,2,0.666,12480.73,10153.21,12822.69,12,24,0,rent,car,0
38,46687.67,4.0,10447.53,0.224,8,1,0.421,5969.0,2580.61,11839.66,12,18,0,rent,home_improvement,1
42,50923.02,10.4,15220.81,0.299,9,0,0.572,10584.65,2590.27,11165.77,48,22,1,rent,education,0
33,34848.81,2.1,10663.24,0.306,1,0,0.48,1878.23,3532.06,1190.85,60,13,0,rent,home_improvement,1
52,62594.58,5.2,28534.9,0.456,10,0,0.133,2829.93,4209.5,4469.08,60,33,0,mortgage,debt_consolidation,1
36,68731.86,4.3,6514.76,0.095,5,1,0.336,5534.42,0.0,13448.61,12,15,0,rent,education,1
47,70675.75,11.0,24730.56,0.35,3,0,0.189,5966.26,11859.72,5245.26,48,25,0,rent,medical,1
37,66520.7,6.2,34562.59,0.52,5,3,0.247,11877.21,2839.34,12706.41,12,12,0,own,medical,0
35,53761.95,12.3,29474.79,0.548,3,1,0.241,8025.18,1326.9,2863.78,36,14,0,rent,home_improvement,1
68,56907.63,1.2,1442.34,0.025,3,1,0.165,677.78,3330.98,10423.34,24,48,0,rent,medical,1
36,56959.96,6.8,30499.82,0.535,6,1,0.757,8650.73,2327.41,9690.67,24,18,0,mortgage,debt_consolidation,0
22,77691.87,4.1,6586.04,0.085,11,1,0.379,5504.7,3249.04,9874.09,24,0,0,rent,home_improvement,1
38,31111.49,0.9,9476.05,0.305,4,0,0.72,3260.16,2254.96,17862.46,12,20,0,own,home_improvement,0
46,49160.33,6.7,7402.37,0.151,2,1,0.343,3789.85,0.0,4078.54,60,28,0,rent,debt_consolidation,1
23,41220.3,15.7,14072.08,0.341,9,1,0.645,2050.16,4262.45,12877.82,60,0,0,mortgage,business,0
34,106348.51,2.7,4213.96,0.04,3,0,0.076,11065.27,12163.52,8817.52,60,12,0,mortgage,home_improvement,1
27,82849.78,6.4,12122.28,0.146,6,0,0.097,3880.97,0.0,20273.66,60,7,0,rent,education,1
44,49794.09,0.4,8928.33,0.179,3,1,0.358,3584.7,4453.84,5959.16,60,22,0,rent,business,1
55,36795.65,0.0,18591.8,0.505,2,4,0.442,1492.62,878.2,14406.33,12,37,0,rent,home_improvement,0
68,39682.05,3.1,13068.24,0.329,3,1,0.626,1188.21,1776.77,19070.15,36,46,0,own,medical,1
38,77336.31,4.8,30575.0,0.395,4,0,0.413,24575.09,6515.81,4251.38,24,17,0,rent,medical,1
63,34560.09,5.0,13073.67,0.378,11,0,0.359,1947.69,3801.17,5659.13,12,38,0,own,medical,1
29,57198.26,5.9,13036.22,0.228,8,1,0.362,4121.43,4760.03,12902.27,24,11,0,own,medical,0
58,73091.44,0.0,2004.98,0.027,8,2,0.398,13836.73,0.0,10857.88,48,33,0,rent,business,1
47,38560.94,3.9,2958.43,0.077,0,0,0.106,3506.14,2694.39,6987.77,24,28,0,mortgage,business,1
57,57004.91,9.5,15001.9,0.263,0,0,0.559,2225.98,5195.38,9134.02,36,39,0,own,business,1
57,50047.94,0.2,25969.19,0.519,4,0,0.701,1971.83,1402.94,6818.23,48,33,0,mortgage,medical,1
46,48054.31,5.2,7296.64,0.152,10,0,0.233,1764.85,1171.34,6943.44,12,28,0,rent,car,1
32,45598.09,8.5,17788.22,0.39,0,1,0.449,11412.18,2877.0,5254.32,60,14,0,rent,debt_consolidation,1
45,75098.54,3.1,34402.32,0.458,9,1,0.239,763.44,7160.51,11499.08,36,23,0,own,medical,0
61,88836.56,8.7,44471.25,0.501,9,0,0.408,2901.65,3405.15,5586.74,24,40,0,own,debt_consolidation,1
68,52443.62,0.0,9206.36,0.176,3,0,0.508,3027.06,4126.7,2615.41,12,48,1,rent,debt_consolidation,1
66,63898.44,11.4,32816.97,0.514,1,1,0.548,3672.48,232.54,8112.87,60,46,0,mortgage,home_improvement,1
28,57419.18,8.8,19650.6,0.342,1,0,0.736,3027.21,4604.49,9772.53,60,4,0,rent,home_improvement,1
49,32198.46,7.3,9320.02,0.289,0,1,0.392,3804.45,0.0,3716.14,60,24,0,own,business,0
24,51803.44,12.6,22407.48,0.433,10,0,0.299,5074.33,4256.04,8929.55,36,0,0,rent,car,0
53,30498.45,5.4,4468.56,0.147,9,1,0.402,1367.88,3377.3,3648.71,48,35,1,own,business,0
69,48763.87,3.9,21976.29,0.451,8,1,0.388,2674.42,2844.0,4681.0,60,47,0,mortgage,business,0
21,56509.09,13.9,20596.45,0.364,1,1,0.354,21487.85,5342.14,5020.13,48,0,0,rent,home_improvement,1
52,71149.95,16.2,31566.67,0.444,11,0,0.386,7179.24,5615.97,11126.76,36,32,0,own,home_improvement,1
67,62052.22,3.5,29383.76,0.474,8,0,0.092,191.71,0.0,3996.93,12,44,0,own,education,1
62,75748.01,6.4,26299.27,0.347,9,1,0.174,2975.22,576.66,14059.69,36,41,0,rent,education,1
39,43386.73,12.2,1712.46,0.039,4,2,0.327,2298.35,2107.05,15130.76,48,14,0,own,debt_consolidation,0
24,84912.25,6.6,15097.93,0.178,2,0,0.248,26537.87,5030.02,4690.92,60,2,0,mortgage,debt_consolidation,0
66,88869.49,10.0,43132.85,0.485,9,0,0.777,4970.96,2447.42,10841.18,12,46,0,mortgage,medical,0
65,30088.96,10.9,10599.95,0.352,0,1,0.472,1785.67,170.15,9784.16,60,40,0,rent,home_improvement,0
48,34000.13,4.2,16718.88,0.492,2,3,0.57,539.5,0.0,9362.16,48,25,0,own,education,1
68,56089.93,9.1,12552.93,0.224,1,0,0.318,4690.19,8432.87,15638.55,24,45,0,rent,car,1
19,47653.52,7.0,13700.65,0.288,1,0,0.428,6673.78,7238.67,6532.83,60,0,0,rent,medical,1
50,49912.86,0.9,23817.12,0.477,6,1,0.541,3955.38,1218.81,8960.65,12,31,0,rent,home_improvement,0
20,61871.67,2.1,26225.96,0.424,2,1,0.499,3436.16,0.0,10385.41,24,0,0,mortgage,education,0
66,76758.44,3.7,16892.66,0.22,11,0,0.015,5315.54,10701.37,1805.91,12,46,0,own,car,1
53,42705.81,11.6,1366.33,0.032,11,0,0.168,5790.39,0.0,12306.59,36,35,0,rent,home_improvement,1
65,81037.69,11.8,39431.32,0.487,2,1,0.582,5216.09,9567.35,19719.13,48,44,1,mortgage,education,1
47,45351.72,10.7,19808.23,0.437,9,3,0.677,2965.71,4467.38,2049.38,36,27,0,mortgage,business,0
23,111607.63,9.2,28800.93,0.258,0,0,0.252,12227.06,5489.57,9232.58,24,0,0,mortgage,car,1
20,85123.84,9.1,26346.46,0.31,3,0,0.629,4069.31,11603.91,7181.03,12,0,1,own,business,1
36,46750.13,8.4,5997.36,0.128,7,0,0.246,1702.96,1574.5,9814.62,24,16,0,own,medical,1
56,37032.66,9.0,8829.09,0.238,2,2,0.281,619.89,4025.15,12302.42,12,38,0,rent,home_improvement,1
26,46423.36,9.4,4943.79,0.106,0,0,0.054,3363.98,2515.38,5298.21,36,3,1,mortgage,business,1
62,44499.57,0.0,5856.23,0.132,1,2,0.79,2076.0,259.63,9912.75,48,43,0,mortgage,car,1
31,68243.23,3.0,31977.13,0.469,7,1,0.228,10374.36,11520.23,15651.27,48,8,0,own,car,0
44,30290.99,1.9,6425.03,0.212,2,2,0.162,1980.3,946.38,13327.83,60,26,0,rent,business,1
29,34117.79,12.5,15414.53,0.452,2,2,0.194,4757.86,1542.22,11644.22,36,6,1,rent,home_improvement,0
42,67609.83,15.3,18333.55,0.271,2,0,0.249,8215.15,7256.97,6622.57,24,17,0,own,medical,1
42,43930.74,0.0,2526.55,0.058,10,3,0.253,643.11,5653.09,6136.32,36,17,0,rent,business,1
19,48956.99,14.8,10359.76,0.212,10,1,0.679,1364.76,35.72,9360.26,48,0,0,rent,medical,0
47,72981.23,7.4,7581.65,0.104,9,0,0.369,19297.6,10123.16,9462.66,48,27,0,rent,car,1
59,77911.34,12.1,30198.08,0.388,0,0,0.261,3774.38,5169.57,13424.1,48,37,0,rent,education,1
66,83706.11,9.5,42107.43,0.503,3,0,0.543,8663.41,5212.54,9251.94,12,42,0,mortgage,car,1
35,70952.06,14.2,30114.19,0.424,10,4,0.402,5091.33,4136.15,12348.05,24,11,0,own,car,0
63,53200.24,8.0,23012.93,0.433,6,1,0.584,805.74,3502.21,2551.09,12,45,0,mortgage,debt_consolidation,1
63,51823.4,0.2,24708.84,0.477,0,3,0.754,2032.56,0.0,11440.99,24,43,0,rent,medical,0
69,49964.22,6.5,21566.17,0.432,2,0,0.156,1632.77,4346.64,11672.78,24,47,0,own,education,1
38,38603.57,9.6,12405.02,0.321,9,1,0.117,5083.1,2967.74,15113.4,60,20,0,own,business,1
62,42192.34,5.9,16816.45,0.399,10,1,0.255,1645.5,2037.93,2009.23,24,40,0,rent,car,1
47,79948.77,10.3,19224.16,0.24,5,1,0.238,8921.39,6152.11,17488.65,24,28,0,rent,education,1
21,45254.36,6.7,2602.92,0.058,1,2,0.555,1086.23,2552.84,7539.7,48,2,0,own,education,0
32,38674.88,4.0,15236.25,0.394,0,3,0.441,206.65,2435.11,6343.12,60,9,0,own,business,0
53,82207.94,1.6,33087.08,0.402,2,0,0.425,6992.96,7197.15,12770.62,24,30,0,mortgage,business,0
27,35605.17,5.0,4933.91,0.139,9,1,0.121,3809.93,1971.48,6968.34,60,2,0,rent,car,1
41,60661.02,8.0,31882.77,0.526,9,0,0.112,3493.73,1686.43,1364.43,60,16,0,own,education,1
58,28272.09,0.0,1352.28,0.048,3,1,0.476,2321.54,2957.51,10410.6,60,37,0,own,business,1
26,95663.05,3.1,39227.43,0.41,11,0,0.401,1890.62,1235.37,10508.79,12,3,0,rent,debt_consolidation,1
44,92030.55,0.0,49079.3,0.533,10,0,0.183,5627.82,10973.88,26830.05,24,24,0,mortgage,debt_consolidation,1
29,39660.95,3.9,7291.64,0.184,11,0,0.376,6032.08,1962.48,24820.71,48,7,0,mortgage,medical,1
46,54926.41,13.0,27661.3,0.504,9,1,0.194,14858.35,6066.86,14505.03,36,21,0,mortgage,home_improvement,1
31,41258.18,1.1,18896.71,0.458,6,0,0.064,3063.14,5716.68,5067.98,36,11,0,rent,home_improvement,1
68,41151.75,10.5,17052.38,0.414,11,0,0.237,4109.85,2621.37,10826.39,12,47,0,mortgage,car,1
22,49518.71,21.2,26022.55,0.526,8,0,0.321,7697.61,5460.5,4104.66,12,3,0,own,medical,0
68,68896.85,14.3,25261.05,0.367,9,0,0.396,6011.78,6764.53,8096.81,24,49,0,own,home_improvement,1
59,69031.23,7.7,19486.6,0.282,4,1,0.508,7225.31,5233.04,6842.09,48,35,1,own,car,0
62,66233.2,11.3,25043.5,0.378,2,0,0.189,14243.54,6411.52,20483.27,60,42,0,own,medical,1
62,53149.08,0.2,12663.65,0.238,6,0,0.585,5372.95,2799.53,7407.58,12,40,0,own,business,1
28,70246.87,0.0,13500.76,0.192,4,1,0.453,4156.73,10450.02,13801.47,48,4,0,rent,car,1
66,38507.59,7.1,2448.7,0.064,4,0,0.565,8177.6,2729.44,8826.8,60,46,0,own,home_improvement,1
49,60972.87,9.0,13435.04,0.22,8,0,0.602,5735.92,1838.29,13914.33,24,25,0,rent,education,1
68,57081.97,12.5,25441.06,0.446,7,2,0.096,1508.41,2566.8,1763.42,60,43,0,rent,debt_consolidation,1
63,52154.03,4.2,27176.47,0.521,3,0,0.597,3380.05,5791.29,7841.39,24,39,0,mortgage,car,1
48,61728.76,8.0,33137.88,0.537,2,1,0.554,18038.85,1274.5,13690.73,36,26,0,own,car,0
38,29554.34,7.8,3826.07,0.129,6,1,0.349,4840.77,4766.12,13768.0,24,13,0,rent,debt_consolidation,1
24,41497.67,6.3,13397.89,0.323,3,0,0.525,2052.61,5475.5,12022.0,60,1,0,rent,medical,0
24,67083.53,6.6,21811.98,0.325,2,0,0.694,11978.34,342.68,6280.65,12,5,0,mortgage,home_improvement,1
38,56612.38,2.7,6414.48,0.113,2,1,0.369,3636.26,5963.16,12133.78,36,15,0,mortgage,business,0
60,35013.86,8.4,11493.75,0.328,7,1,0.289,1406.75,639.98,11183.01,12,39,0,rent,medical,1
44,56202.04,8.0,11929.69,0.212,4,0,0.37,8680.93,1404.46,9204.66,24,25,0,rent,business,1
43,47800.22,4.8,24831.04,0.519,4,1,0.487,1318.25,2065.91,13153.43,24,20,0,own,business,0
31,80634.51,10.3,12519.09,0.155,1,0,0.362,3303.58,2382.72,4599.57,12,6,0,own,education,0
47,39325.82,12.1,18189.35,0.463,0,0,0.354,3382.59,4048.16,7820.84,36,22,0,rent,education,1
51,39738.93,10.4,19684.02,0.495,8,1,0.236,3873.76,3153.16,2955.22,24,28,0,rent,business,0
69,64261.3,1.8,26347.92,0.41,11,1,0.341,8875.47,5642.09,3356.62,24,44,0,mortgage,business,0
56,53815.05,7.5,7199.32,0.134,3,2,0.116,1800.28,3595.77,4923.71,12,35,1,own,business,0
49,53004.9,2.4,8374.54,0.158,10,0,0.325,4623.2,2134.67,18952.27,12,29,0,own,car,1
65,111848.28,7.5,59804.43,0.535,7,0,0.39,887.0,4544.91,13582.63,48,42,0,rent,home_improvement,1
40,69677.85,2.5,4193.87,0.06,3,0,0.519,709.68,8497.12,5510.78,24,15,0,own,debt_consolidation,1
66,50907.34,13.4,4177.23,0.082,6,2,0.5,2175.65,2505.93,7067.52,36,47,0,own,home_improvement,1
37,33760.39,10.9,18184.76,0.539,1,3,0.383,4659.25,4606.61,6465.85,36,15,0,mortgage,home_improvement,0
25,50015.71,12.8,21594.5,0.432,4,0,0.033,5733.81,1745.22,11195.85,24,1,0,rent,debt_consolidation,1
40,38149.2,12.3,15854.18,0.416,8,1,0.262,2441.75,2630.99,4774.82,12,22,0,mortgage,home_improvement,0
25,42285.86,5.6,4436.21,0.105,10,1,0.623,584.98,3473.2,20684.7,36,6,0,rent,debt_consolidation,1
25,42710.34,4.9,11922.06,0.279,2,0,0.148,4127.91,5371.41,21363.19,12,7,0,own,medical,1
63,78432.46,15.7,36518.48,0.466,10,1,0.524,34072.79,9030.31,10067.18,24,39,0,rent,debt_consolidation,1
59,35843.71,6.2,6964.49,0.194,7,2,0.407,2771.41,2940.49,6564.3,48,34,0,mortgage,education,1
30,75756.81,0.2,9254.87,0.122,2,1,0.074,2098.24,5333.32,16209.71,12,8,0,rent,debt_consolidation,1
61,65216.34,12.0,1682.65,0.026,9,1,0.058,4744.83,1384.62,13197.15,12,36,0,own,home_improvement,1
22,64901.33,7.7,22712.06,0.35,10,2,0.634,1092.5,3702.27,4314.99,60,0,0,mortgage,education,1
33,41776.02,14.5,7340.86,0.176,3,1,0.199,2048.4,7511.44,8248.02,24,10,0,mortgage,car,0
55,72356.74,8.2,34568.17,0.478,1,1,0.222,9430.53,1356.12,8022.16,36,31,0,own,debt_consolidation,1
34,40324.03,6.9,6865.75,0.17,3,0,0.265,8149.62,1554.07,1548.84,12,11,0,own,debt_consolidation,1
56,89367.49,14.6,8966.7,0.1,9,0,0.352,5404.38,0.0,12609.52,36,36,0,mortgage,home_improvement,1
63,79063.53,0.0,41827.55,0.529,0,0,0.329,1819.48,2316.81,6776.7,12,41,0,mortgage,debt_consolidation,0
22,94781.76,4.1,50360.56,0.531,3,0,0.443,12923.31,711.77,9821.31,36,4,0,mortgage,car,1
20,57177.07,2.6,21902.4,0.383,3,0,0.396,5317.1,307.34,15476.17,60,0,1,own,home_improvement,0
66,53802.99,0.0,27549.52,0.512,0,0,0.732,3854.32,4455.34,8981.21,36,48,0,rent,debt_consolidation,0
45,49593.37,11.4,5245.58,0.106,7,0,0.276,4115.28,5117.48,13000.57,60,25,0,mortgage,debt_consolidation,1
44,110947.64,4.2,29288.03,0.264,9,0,0.394,6954.07,9352.91,7840.54,60,25,0,rent,medical,1
42,68692.28,11.5,8806.64,0.128,1,0,0.693,5301.55,1070.41,2863.56,36,23,0,mortgage,medical,1
41,38274.8,8.9,10477.92,0.274,10,1,0.536,3390.08,0.0,17899.82,24,23,0,mortgage,education,1
54,85716.77,10.0,37657.46,0.439,11,0,0.336,8194.31,0.0,18528.1,24,32,0,mortgage,education,1
48,53155.18,4.7,24866.62,0.468,10,0,0.269,4342.6,303.96,4102.67,48,30,0,own,debt_consolidation,1
27,25385.05,3.2,563.73,0.022,8,0,0.511,932.04,390.11,21745.31,48,8,1,own,education,0
50,44451.51,7.4,10065.46,0.226,5,0,0.599,11569.21,1943.61,7180.06,48,29,1,rent,education,0
53,79045.36,11.6,43226.46,0.547,2,0,0.758,5875.83,6306.21,8400.74,24,31,0,mortgage,medical,1
24,65289.1,6.7,21697.98,0.332,10,0,0.122,836.56,3090.0,12301.62,48,0,0,rent,business,1
38,69537.37,3.5,12306.99,0.177,6,1,0.12,4541.97,10144.73,10573.62,48,13,0,rent,education,1
59,85421.53,1.0,19319.53,0.226,5,0,0.471,5850.57,15546.99,2121.83,36,37,1,own,education,1
50,32136.37,8.0,6136.72,0.191,4,2,0.542,1307.68,1971.41,16478.2,48,30,0,mortgage,business,1
25,44616.07,4.2,11476.47,0.257,2,1,0.839,1332.99,0.0,7747.32,36,7,0,rent,car,1
21,57589.04,6.6,14718.49,0.256,4,1,0.662,5087.94,2293.38,6147.97,48,0,0,rent,education,1
48,79853.82,5.8,23048.81,0.289,9,0,0.387,6984.74,4258.42,11870.31,24,24,0,rent,medical,1
42,40256.44,4.8,10715.79,0.266,6,0,0.355,1066.88,4064.51,9799.32,24,17,0,own,debt_consolidation,1
68,50811.73,8.5,14915.29,0.294,4,3,0.233,4532.39,0.0,18050.64,48,47,0,rent,medical,1
45,56414.62,9.8,1965.16,0.035,1,0,0.697,6006.44,0.0,17253.11,24,23,0,mortgage,debt_consolidation,1
66,43944.15,16.8,2146.51,0.049,4,1,0.389,1049.25,3505.37,6087.55,36,43,0,mortgage,home_improvement,1
29,56209.63,10.8,12180.98,0.217,2,0,0.307,3556.11,2210.46,7322.7,24,11,0,own,home_improvement,1
41,53719.37,15.0,26269.79,0.489,4,0,0.396,13864.18,2070.12,4158.66,24,20,0,rent,medical,0
26,47438.22,2.9,20832.07,0.439,1,0,0.257,5877.9,1075.96,17295.31,48,4,0,rent,medical,0
48,72294.63,0.0,5666.56,0.078,11,1,0.202,8981.74,3360.07,14655.67,24,25,0,rent,home_improvement,1
28,67939.88,6.9,19176.74,0.282,2,1,0.525,8530.81,5205.62,6147.21,60,6,0,rent,home_improvement,1
44,73379.4,11.3,24980.64,0.34,1,0,0.451,12749.31,0.0,13688.11,60,24,0,own,medical,1
36,75563.75,10.5,20782.32,0.275,7,0,0.319,3165.59,5099.4,4967.75,36,16,0,rent,debt_consolidation,1
28,92904.82,13.1,36205.97,0.39,4,0,0.48,1420.41,9387.72,10226.12,24,3,0,mortgage,business,1
23,34631.85,0.0,18997.28,0.549,11,0,0.203,2145.72,3083.08,10841.27,24,1,0,mortgage,debt_consolidation,0
45,35747.06,13.3,2542.73,0.071,4,1,0.345,1818.19,6149.5,9852.17,36,27,0,rent,debt_consolidation,1
67,70230.12,8.7,20593.79,0.293,7,0,0.32,3899.26,3145.71,3236.98,36,43,0,mortgage,medical,1
29,48798.23,0.0,14227.46,0.292,10,1,0.244,6404.35,3026.51,12847.55,24,7,0,rent,car,1
39,46884.32,10.6,14912.06,0.318,11,0,0.198,2015.81,6111.1,5428.72,24,15,0,mortgage,car,1
30,44719.56,7.8,4851.75,0.108,9,1,0.401,11921.29,3102.13,3535.34,36,10,0,mortgage,business,1
60,74245.82,8.9,26604.48,0.358,6,0,0.429,806.2,10538.52,12612.31,12,36,1,mortgage,medical,0
40,108298.41,12.0,4711.06,0.044,9,1,0.483,20087.61,11643.07,18410.02,12,21,0,own,car,1
68,75427.96,9.2,31136.32,0.413,3,0,0.58,1409.75,5571.04,3445.03,36,46,0,mortgage,business,1
31,48112.25,0.0,17872.48,0.371,10,0,0.171,6128.83,3179.88,1493.39,48,6,0,rent,car,1
23,72968.16,6.3,14237.88,0.195,10,1,0.592,8921.05,4008.2,6095.2,36,0,0,own,debt_consolidation,1
48,35426.76,0.0,19277.98,0.544,4,2,0.522,2253.97,2300.29,10353.96,12,25,0,mortgage,debt_consolidation,0
52,24154.88,10.2,11093.19,0.459,0,2,0.199,3318.92,589.15,5002.51,36,34,0,rent,debt_consolidation,0
69,52527.72,14.0,16071.06,0.306,8,3,0.591,2042.7,5280.97,10568.37,36,49,0,mortgage,education,1
63,32148.75,0.8,17520.12,0.545,1,2,0.681,1057.2,5220.37,5848.57,48,40,0,rent,business,1
64,48826.77,3.6,22457.78,0.46,0,1,0.267,6316.86,0.0,3904.81,48,40,0,mortgage,education,1
51,59614.61,2.6,5551.79,0.093,11,0,0.492,3061.12,7488.14,1775.14,48,31,0,own,car,0
37,115746.96,4.7,38574.08,0.333,6,0,0.56,28467.49,9117.05,16042.85,12,12,0,mortgage,home_improvement,1
40,82065.24,9.1,26905.46,0.328,7,1,0.572,10606.59,9756.57,11114.01,36,22,0,mortgage,home_improvement,1
25,32332.28,4.8,11835.59,0.366,10,0,0.698,3279.72,1206.48,12660.49,60,4,0,rent,education,1
40,33206.21,10.3,17220.78,0.519,11,1,0.655,1825.39,1912.63,1016.55,60,19,0,mortgage,debt_consolidation,1
37,44035.63,12.3,12364.19,0.281,11,1,0.454,1190.93,5722.13,7027.11,48,18,0,mortgage,home_improvement,0
20,99081.84,12.5,6045.2,0.061,1,0,0.784,16142.45,6361.25,17502.11,36,1,0,mortgage,home_improvement,1
29,32751.64,1.4,8975.44,0.274,3,1,0.722,5293.5,3534.44,27763.75,60,8,0,rent,debt_consolidation,0
46,44825.27,13.9,19612.45,0.438,9,0,0.699,1919.61,1669.49,14227.1,24,21,0,rent,medical,1
37,44751.92,14.3,9400.71,0.21,0,1,0.477,1035.69,2539.7,8501.97,36,14,0,own,debt_consolidation,1
69,64222.44,14.8,2207.04,0.034,2,0,0.797,5367.41,5916.99,5294.5,24,50,0,own,business,1
